MessageType,Provider,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters,BearingDegrees,UnixTimeMillis
Fix,GT,37.352269,-122.0032787,1.009119145721197,10.980232,0.1,269.17313,1629839624437
Fix,GT,37.3522678,-122.0033993,1.0722382315397263,10.250292,0.1,269.1056,1629839625437
Fix,GT,37.3522663,-122.0035053,1.1184921543598176,8.544416,0.1,268.79248,1629839626437
Fix,GT,37.3522649,-122.0035967,1.161865192949772,7.9016647,0.1,268.82495,1629839627437
Fix,GT,37.3522636,-122.0036851,1.201611305654049,7.9051056,0.1,268.91174,1629839628437
Fix,GT,37.3522623,-122.0037769,1.2534921543598174,8.373283,0.1,268.7926,1629839629437
Fix,GT,37.3522605,-122.0038753,1.282865192949772,9.0387125,0.1,268.67667,1629839630437
Fix,GT,37.3522588,-122.0039791,1.3187460771799089,9.364593,0.1,268.72583,1629839631437
Fix,GT,37.3522571,-122.0040872,1.3392539228200913,9.827371,0.1,268.81903,1629839632437
Fix,GT,37.3522555,-122.0041998,1.344492154598236,10.070391,0.1,268.95615,1629839633437
Fix,GT,37.352254,-122.0043153,1.3772382730543613,10.458907,0.1,268.87286,1629839634437
Fix,GT,37.3522523,-122.0044362,1.413119116306305,10.9633255,0.1,268.9538,1629839635437
Fix,GT,37.3522508,-122.0045628,1.421,11.504799,0.1,269.0008,1629839636437
Fix,GT,37.3522492,-122.0046962,1.4311191590130328,12.129115,0.1,269.04993,1629839637437
Fix,GT,37.3522479,-122.0048371,1.453,12.973915,0.1,269.18173,1629839638437
Fix,GT,37.3522456,-122.0049905,1.4862382333278656,14.11661,0.1,268.6694,1629839639437
Fix,GT,37.3522434,-122.0051502,1.556253968566656,14.085737,0.1,269.12128,1629839640437
Fix,GT,37.3522422,-122.0053076,1.5607460778951645,13.78125,0.1,269.4846,1629839641437
Fix,GT,37.3522413,-122.0054611,1.6029843599796294,13.422249,0.1,269.54276,1629839642437
Fix,GT,37.3522406,-122.0056106,1.6419843130111695,13.058353,0.1,269.66504,1629839643437
Fix,GT,37.3522403,-122.005756,1.6858652459681034,12.71207,0.1,269.87344,1629839644437
Fix,GT,37.3522405,-122.0058975,1.7376112743020058,12.364449,0.1,270.0052,1629839645437
Fix,GT,37.3522406,-122.006035,1.7688652490377426,12.001458,0.1,270.01425,1629839646437
Fix,GT,37.3522409,-122.0061683,1.8466112755537032,11.6246605,0.1,270.14297,1629839647437
Fix,GT,37.3522414,-122.0062969,1.9032382930219167,11.097565,0.1,270.32242,1629839648437
Fix,GT,37.3522421,-122.0064175,1.9811034343242648,10.237718,0.1,270.3235,1629839649437
Fix,GT,37.3522426,-122.0065258,2.0771191804111004,8.80444,0.1,270.19763,1629839650437
Fix,GT,37.3522427,-122.0066144,2.1504921584129333,6.8866324,0.1,270.07697,1629839651437
Fix,GT,37.3522427,-122.0066812,2.197119053632021,4.9315853,0.1,270.04224,1629839652437
Fix,GT,37.3522427,-122.006729,2.2351190528571605,3.6413398,0.1,269.9213,1629839653437
Fix,GT,37.3522427,-122.0067646,2.263119052380324,2.7220054,0.1,269.81976,1629839654437
Fix,GT,37.3522426,-122.0067918,2.289000068217516,2.075891,0.1,269.878,1629839655437
Fix,GT,37.3522426,-122.0068119,2.3,1.5575562,0.1,269.9179,1629839656437
Fix,GT,37.3522426,-122.0068292,2.316746011316776,1.6373278,0.1,269.8638,1629839657437
Fix,GT,37.3522425,-122.0068491,2.337746150106192,1.8842115,0.1,269.78796,1629839658437
Fix,GT,37.3522424,-122.0068716,2.361746151059866,2.1079767,0.1,269.71033,1629839659437
Fix,GT,37.3522423,-122.0068955,2.3921191213130952,1.9561776,0.1,269.64154,1629839660437
Fix,GT,37.3522423,-122.0069133,2.413,1.1749152,0.1,269.72177,1629839661437
Fix,GT,37.3522423,-122.0069248,2.418373040556908,1.0913334,0.1,269.85925,1629839662437
Fix,GT,37.3522423,-122.0069379,2.4337461539208887,1.1000073,0.1,270.05356,1629839663437
Fix,GT,37.3522423,-122.0069454,2.441999927222729,0.2341625,0.1,270.13715,1629839664437
Fix,GT,37.3522423,-122.0069458,2.4383730407953266,0.002521046,0.1,270.143,1629839665437
Fix,GT,37.3522423,-122.0069458,2.438,0.0027287004,0.1,270.1425,1629839666437
Fix,GT,37.3522424,-122.0069458,2.438,0.001,0.1,270.1427,1629839667437
Fix,GT,37.3522424,-122.0069458,2.4379999273419384,0.0009999999,0.1,270.14304,1629839668437
Fix,GT,37.3522424,-122.0069458,2.438,0.00037304123,0.1,270.1432,1629839669437
Fix,GT,37.3522424,-122.0069458,2.437999927341938,0.0019294823,0.1,270.14334,1629839670437
Fix,GT,37.3522424,-122.0069458,2.438,0.0013730414,0.1,270.143,1629839671437
Fix,GT,37.3522424,-122.0069458,2.4379999273419384,0.00037304137,0.1,270.14307,1629839672437
Fix,GT,37.3522424,-122.0069458,2.438,0.0017460829,0.1,270.14307,1629839673437
Fix,GT,37.3522424,-122.0069458,2.438,0.002408436,0.1,270.14288,1629839674437
Fix,GT,37.3522424,-122.0069458,2.438,0.001,0.1,270.1429,1629839675437
Fix,GT,37.3522424,-122.0069458,2.438,0.0023008669,0.1,270.1426,1629839676437
Fix,GT,37.3522424,-122.0069483,2.435,0.5501163,0.1,270.14612,1629839677437
Fix,GT,37.3522424,-122.0069581,2.4443730415701865,1.1480277,0.1,270.09933,1629839678437
Fix,GT,37.3522424,-122.0069734,2.457746009975672,1.4464045,0.1,270.06976,1629839679437
Fix,GT,37.3522424,-122.006989,2.469373041689396,1.2755783,0.1,270.03394,1629839680437
Fix,GT,37.3522424,-122.0070016,2.479373041689396,0.95480984,0.1,270.0066,1629839681437
Fix,GT,37.3522425,-122.0070097,2.486999925881624,0.3908906,0.1,269.99,1629839682437
Fix,GT,37.3522425,-122.007011,2.4853730417490008,0.005642624,0.1,269.98618,1629839683437
Fix,GT,37.3522425,-122.007011,2.485,0.004031019,0.1,269.986,1629839684437
Fix,GT,37.3522425,-122.007011,2.4859999259114267,0.001,0.1,269.9853,1629839685437
Fix,GT,37.3522425,-122.007011,2.486,0.0016269581,0.1,269.9856,1629839686437
Fix,GT,37.3522425,-122.007011,2.486,0.001154519,0.1,269.98584,1629839687437
Fix,GT,37.3522425,-122.007011,2.4856268839538096,0.038025137,0.1,269.98575,1629839688437
Fix,GT,37.3522425,-122.0070154,2.4802539160251618,0.8581004,0.1,269.96326,1629839689437
Fix,GT,37.3522424,-122.0070338,2.4927460098862646,2.5550869,0.1,269.85706,1629839690437
Fix,GT,37.3522424,-122.0070754,2.522746008992195,4.869589,0.1,269.79904,1629839691437
Fix,GT,37.3522423,-122.0071429,2.573103463828564,7.272638,0.1,269.76056,1629839692437
Fix,GT,37.3522421,-122.0072295,2.659611295163632,7.8245964,0.1,269.7719,1629839693437
Fix,GT,37.352242,-122.0073186,2.7429843378067016,7.971957,0.1,269.84705,1629839694437
Fix,GT,37.3522421,-122.0074102,2.8182381699681285,8.273689,0.1,270.04233,1629839695437
Fix,GT,37.3522423,-122.0075079,2.896984425246716,9.246252,0.1,270.12512,1629839696437
Fix,GT,37.3522427,-122.007622,2.982865212023258,10.950731,0.1,270.03406,1629839697437
Fix,GT,37.3522427,-122.0077544,3.073984431475401,12.5361805,0.1,269.85703,1629839698437
Fix,GT,37.3522424,-122.0079033,3.158611298501492,13.64127,0.1,269.7071,1629839699437
Fix,GT,37.3522423,-122.008061,3.2334766090214253,14.241027,0.1,269.88083,1629839700437
Fix,GT,37.3522421,-122.0082242,3.3023572868108744,14.674353,0.1,269.8055,1629839701437
Fix,GT,37.3522418,-122.0083921,3.4054920701980587,15.103964,0.1,269.79858,1629839702437
Fix,GT,37.3522416,-122.0085652,3.503730430006981,15.529229,0.1,269.86362,1629839703437
Fix,GT,37.3522417,-122.00874,3.607730431199074,15.380793,0.1,269.8978,1629839704437
Fix,GT,37.3522417,-122.0089121,3.6942382594347,15.128107,0.1,269.8403,1629839705437
Fix,GT,37.3522414,-122.0090837,3.766611303508281,15.331254,0.1,269.81866,1629839706437
Fix,GT,37.3522412,-122.0092583,3.849595538049936,15.620316,0.1,269.8264,1629839707437
Fix,GT,37.352241,-122.0094363,3.917611422479153,15.930073,0.1,269.89688,1629839708437
Fix,GT,37.352241,-122.0096177,4.0378340400159365,16.194958,0.1,269.90256,1629839709437
Fix,GT,37.3522411,-122.0098018,4.248460879087448,16.432587,0.1,269.87158,1629839710437
Fix,GT,37.3522408,-122.0099886,4.450087837398051,16.676132,0.1,269.7898,1629839711437
Fix,GT,37.3522409,-122.0101776,4.637833928048611,16.684708,0.1,270.35413,1629839712437
Fix,GT,37.352244,-122.010364,4.837580019176007,16.325455,0.1,271.7094,1629839713437
Fix,GT,37.3522511,-122.0105458,5.0299845050275325,15.923094,0.1,273.3425,1629839714437
Fix,GT,37.3522614,-122.0107226,5.226595823407173,15.515577,0.1,274.77618,1629839715437
Fix,GT,37.3522751,-122.0108946,5.405341758370399,15.125772,0.1,276.1781,1629839716437
Fix,GT,37.352292,-122.0110619,5.5533417603969575,14.744458,0.1,277.7465,1629839717437
Fix,GT,37.3523116,-122.0112243,5.721595672726632,14.350695,0.1,279.06412,1629839718437
Fix,GT,37.3523333,-122.0113826,5.897595848768949,14.195791,0.1,280.0685,1629839719437
Fix,GT,37.3523572,-122.0115395,6.047476539611816,14.059824,0.1,281.07236,1629839720437
Fix,GT,37.3523827,-122.0116951,6.169222630381585,14.096472,0.1,281.6906,1629839721437
Fix,GT,37.3524097,-122.0118495,6.297341954469681,13.89489,0.1,282.86353,1629839722437
Fix,GT,37.3524392,-122.0120002,6.39298436164856,13.578745,0.1,284.21994,1629839723437
Fix,GT,37.3524711,-122.012147,6.44,13.512861,0.1,285.78983,1629839724437
Fix,GT,37.352507,-122.0122977,6.474746283650399,14.572037,0.1,286.84827,1629839725437
Fix,GT,37.3525479,-122.012462,6.519865421026945,15.6582775,0.1,287.3963,1629839726437
Fix,GT,37.352592,-122.0126296,6.541373045444488,15.560364,0.1,289.06207,1629839727437
Fix,GT,37.3526399,-122.0127933,6.563999804377556,15.302292,0.1,290.66766,1629839728437
Fix,GT,37.35269,-122.0129526,6.596238470077514,15.009741,0.1,291.97543,1629839729437
Fix,GT,37.3527403,-122.0131032,6.615000197142363,13.673753,0.1,292.9005,1629839730437
Fix,GT,37.3527851,-122.0132327,6.591626757889985,11.228683,0.1,293.71848,1629839731437
Fix,GT,37.3528219,-122.0133352,6.586507817268371,8.711487,0.1,294.34094,1629839732437
Fix,GT,37.35285,-122.013412,6.574254104524852,6.3603334,0.1,294.61884,1629839733437
Fix,GT,37.3528698,-122.0134661,6.563373045802116,4.217432,0.1,294.64288,1629839734437
Fix,GT,37.3528824,-122.0134991,6.557254103779792,2.4094715,0.1,295.3001,1629839735437
Fix,GT,37.3528892,-122.0135169,6.5516267588436605,1.0697258,0.1,295.5146,1629839736437
Fix,GT,37.3528917,-122.0135233,6.549,0.2070944,0.1,295.52426,1629839737437
Fix,GT,37.3528918,-122.0135235,6.544372850984335,0.0011545208,0.1,295.52795,1629839738437
Fix,GT,37.3528918,-122.0135235,6.5450001950562005,0.0038396153,0.1,295.52686,1629839739437
Fix,GT,37.3528918,-122.0135235,6.545,0.0017814746,0.1,295.52692,1629839740437
Fix,GT,37.3528918,-122.0135235,6.545999804913997,0.0021480038,0.1,295.52725,1629839741437
Fix,GT,37.3528918,-122.0135235,6.545999999999999,0.002236068,0.1,295.52728,1629839742437
Fix,GT,37.352892,-122.0135241,6.541000194936991,0.3056125,0.1,295.53226,1629839743437
Fix,GT,37.3528957,-122.0135336,6.527627148240804,1.8033217,0.1,295.5652,1629839744437
Fix,GT,37.3529073,-122.013564,6.513253713130951,4.32204,0.1,295.6982,1629839745437
Fix,GT,37.3529304,-122.0136223,6.497507814407349,7.0943747,0.1,296.30054,1629839746437
Fix,GT,37.3529657,-122.0137095,6.482508007526397,10.181845,0.1,296.9387,1629839747437
Fix,GT,37.3530142,-122.0138262,6.461626760929823,13.042199,0.1,297.68973,1629839748437
Fix,GT,37.3530757,-122.0139685,6.435238279104233,15.437333,0.1,298.78198,1629839749437
Fix,GT,37.3531463,-122.0141222,6.424999808520078,15.740431,0.1,300.7497,1629839750437
Fix,GT,37.353221,-122.0142721,6.375896486997604,15.648337,0.1,302.78403,1629839751437
Fix,GT,37.3533009,-122.0144202,6.346388862550259,16.02141,0.1,304.72107,1629839752437
Fix,GT,37.353386,-122.0145693,6.308150392174721,16.472435,0.1,306.0244,1629839753437
Fix,GT,37.3534749,-122.0147207,6.251388858884573,16.787441,0.1,306.29608,1629839754437
Fix,GT,37.3535655,-122.0148741,6.222507812261581,17.022781,0.1,306.5071,1629839755437
Fix,GT,37.3536586,-122.0150284,6.167269346445799,17.267376,0.1,307.52292,1629839756437
Fix,GT,37.3537559,-122.0151828,6.126880858838558,17.510431,0.1,308.83368,1629839757437
Fix,GT,37.3538567,-122.0153338,6.063015623092651,17.345617,0.1,310.625,1629839758437
Fix,GT,37.3539599,-122.0154784,6.009507632046938,17.034256,0.1,312.5124,1629839759437
Fix,GT,37.354065,-122.015616,5.959285148739815,16.715372,0.1,314.51654,1629839760437
Fix,GT,37.3541715,-122.0157468,5.920119142055511,16.38441,0.1,315.91544,1629839761437
Fix,GT,37.354277,-122.0158745,5.843269526481629,16.260914,0.1,315.8655,1629839762437
Fix,GT,37.3543827,-122.0160034,5.803761542320252,16.521025,0.1,315.50772,1629839763437
Fix,GT,37.3544906,-122.0161351,5.768761714458465,16.9083,0.1,315.93607,1629839764437
Fix,GT,37.3546017,-122.0162682,5.746761714100838,17.190304,0.1,316.28766,1629839765437
Fix,GT,37.3547136,-122.0164024,5.693134591877461,17.193714,0.1,316.09204,1629839766437
Fix,GT,37.3548254,-122.0165373,5.644119143307209,17.24103,0.1,316.06836,1629839767437
Fix,GT,37.354937,-122.0166712,5.605523425340652,17.07294,0.1,316.20337,1629839768437
Fix,GT,37.3550479,-122.0168042,5.529134760260582,17.014832,0.1,316.1531,1629839769437
Fix,GT,37.3551584,-122.0169374,5.485507807731628,17.023495,0.1,315.96896,1629839770437
Fix,GT,37.355269,-122.0170707,5.438388500750065,17.054718,0.1,315.99738,1629839771437
Fix,GT,37.3553777,-122.0172016,5.414373048245906,16.091507,0.1,316.02533,1629839772437
Fix,GT,37.3554756,-122.0173197,5.390626790940761,14.031086,0.1,316.0271,1629839773437
Fix,GT,37.3555599,-122.0174215,5.359388500601053,11.942253,0.1,316.07587,1629839774437
Fix,GT,37.3556306,-122.0175067,5.340627110481263,9.839544,0.1,316.05133,1629839775437
Fix,GT,37.355686,-122.0175734,5.344134755790234,7.102499,0.1,316.10477,1629839776437
Fix,GT,37.3557227,-122.0176173,5.326,4.1181192,0.1,316.2083,1629839777437
Fix,GT,37.3557411,-122.0176392,5.322,1.6957448,0.1,316.29953,1629839778437
Fix,GT,37.3557465,-122.0176455,5.317,0.14127044,0.1,316.33426,1629839779437
Fix,GT,37.3557465,-122.0176456,5.31162695068121,0.0016269507,0.1,316.33792,1629839780437
Fix,GT,37.3557465,-122.0176456,5.311,0.001,0.1,316.33658,1629839781437
Fix,GT,37.3557465,-122.0176456,5.312,0.0011545222,0.1,316.3374,1629839782437
Fix,GT,37.3557465,-122.0176456,5.312,0.001,0.1,316.3372,1629839783437
Fix,GT,37.3557465,-122.0176456,5.311,0.00062695023,0.1,316.33737,1629839784437
Fix,GT,37.3557465,-122.0176456,5.311000158280134,0.0019417857,0.1,316.33762,1629839785437
Fix,GT,37.3557465,-122.0176456,5.311000158280134,0.00052757235,0.1,316.3373,1629839786437
Fix,GT,37.3557465,-122.0176456,5.311,0.001,0.1,316.3372,1629839787437
Fix,GT,37.3557465,-122.0176456,5.311,0.0010551453,0.1,316.3371,1629839788437
Fix,GT,37.3557465,-122.0176456,5.311,0.0012596911,0.1,316.33728,1629839789437
Fix,GT,37.3557465,-122.0176456,5.311,0.0014611157,0.1,316.3374,1629839790437
Fix,GT,37.3557465,-122.0176456,5.311000158280134,0.0019294749,0.1,316.33743,1629839791437
Fix,GT,37.3557465,-122.0176456,5.311,0.0013730507,0.1,316.33704,1629839792437
Fix,GT,37.3557465,-122.0176456,5.311,0.0014142136,0.1,316.3369,1629839793437
Fix,GT,37.3557465,-122.0176456,5.311,0.00088664016,0.1,316.3367,1629839794437
Fix,GT,37.3557465,-122.0176456,5.311000158280134,0.0011545229,0.1,316.33685,1629839795437
Fix,GT,37.3557465,-122.0176456,5.311000158280134,0.0012596908,0.1,316.33698,1629839796437
Fix,GT,37.3557465,-122.0176456,5.311,0.0016820967,0.1,316.3368,1629839797437
Fix,GT,37.3557465,-122.0176456,5.311000158280134,0.0014019002,0.1,316.33694,1629839798437
Fix,GT,37.3557465,-122.0176456,5.311,0.0014142136,0.1,-43.66279,1629839799437
Fix,GT,37.3557465,-122.0176456,5.311,0.0017208075,0.1,316.33698,1629839800437
Fix,GT,37.3557465,-122.0176456,5.310999841719866,0.0017749509,0.1,316.33667,1629839801437
Fix,GT,37.3557465,-122.0176456,5.311000158280134,0.0016820976,0.1,316.33682,1629839802437
Fix,GT,37.3557465,-122.0176456,5.310999841719866,0.0014611172,0.1,316.33673,1629839803437
Fix,GT,37.3557465,-122.0176456,5.311000158280134,0.0023556366,0.1,316.33694,1629839804437
Fix,GT,37.3557465,-122.0176456,5.311,0.0014018989,0.1,316.3372,1629839805437
Fix,GT,37.3557465,-122.0176456,5.310999841719866,0.0014611175,0.1,316.33713,1629839806437
Fix,GT,37.3557465,-122.0176456,5.311,0.0016820983,0.1,316.33713,1629839807437
Fix,GT,37.3557465,-122.0176456,5.311000158280134,0.0017749507,0.1,316.33698,1629839808437
Fix,GT,37.3557465,-122.0176456,5.311000158280134,0.0019294736,0.1,316.33667,1629839809437
Fix,GT,37.3557465,-122.0176456,5.311,0.0005275754,0.1,316.33704,1629839810437
Fix,GT,37.3557465,-122.0176456,5.311000158280134,0.0016820987,0.1,316.337,1629839811437
Fix,GT,37.3557465,-122.0176456,5.310999841719866,0.001,0.1,316.33707,1629839812437
Fix,GT,37.3557465,-122.0176456,5.311,0.001,0.1,316.33704,1629839813437
Fix,GT,37.3557465,-122.0176456,5.310999841719866,0.001,0.1,316.33694,1629839814437
Fix,GT,37.3557465,-122.0176456,5.310999841719866,0.0014142136,0.1,316.33676,1629839815437
Fix,GT,37.3557465,-122.0176456,5.311000158280134,0.0027286874,0.1,316.3369,1629839816437
Fix,GT,37.3557465,-122.0176456,5.311,0.0024335906,0.1,316.33688,1629839817437
Fix,GT,37.3557465,-122.0176456,5.310999841719866,0.0026335437,0.1,316.33728,1629839818437
Fix,GT,37.3557465,-122.0176456,5.311,0.0026269476,0.1,316.33716,1629839819437
Fix,GT,37.3557465,-122.0176456,5.307134737014771,0.10766512,0.1,316.3378,1629839820437
Fix,GT,37.3557551,-122.0176561,5.279626789957286,2.9851837,0.1,316.23782,1629839821437
Fix,GT,37.3557854,-122.0176927,5.275,6.3033724,0.1,315.97528,1629839822437
Fix,GT,37.3558355,-122.0177535,5.28174626287818,9.352584,0.1,315.7488,1629839823437
Fix,GT,37.3559063,-122.0178401,5.307492053091526,12.614317,0.1,315.54462,1629839824437
Fix,GT,37.3559969,-122.0179511,5.341238317012787,15.401015,0.1,315.73035,1629839825437
Fix,GT,37.3561035,-122.0180799,5.406984262347221,17.445234,0.1,316.0239,1629839826437
Fix,GT,37.356218,-122.0182179,5.508984259307384,17.650421,0.1,316.01266,1629839827437
Fix,GT,37.356332,-122.0183557,5.628611370682717,17.46875,0.1,315.96735,1629839828437
Fix,GT,37.3564451,-122.0184924,5.726984424114228,17.42675,0.1,315.93478,1629839829437
Fix,GT,37.356558,-122.0186291,5.843461060285568,17.432623,0.1,315.90753,1629839830437
Fix,GT,37.3566712,-122.018766,5.9734922120571134,17.52853,0.1,315.9719,1629839831437
Fix,GT,37.3567859,-122.0189039,6.063476455956698,17.83521,0.1,316.12042,1629839832437
Fix,GT,37.3569033,-122.0190449,6.18723813393712,18.264435,0.1,316.1113,1629839833437
Fix,GT,37.3570233,-122.0191893,6.293849502146244,18.678913,0.1,316.0115,1629839834437
Fix,GT,37.3571456,-122.0193374,6.424103392153978,19.07601,0.1,315.77695,1629839835437
Fix,GT,37.3572701,-122.0194893,6.554595600485802,19.425882,0.1,315.67865,1629839836437
Fix,GT,37.3573949,-122.0196412,6.67673033156991,19.178148,0.1,315.77103,1629839837437
Fix,GT,37.3575182,-122.0197906,6.789103583157063,18.870016,0.1,315.9287,1629839838437
Fix,GT,37.3576395,-122.0199372,6.863611370682716,18.535706,0.1,315.98364,1629839839437
Fix,GT,37.3577586,-122.020081,6.894492211818696,18.198528,0.1,315.98645,1629839840437
Fix,GT,37.3578756,-122.0202222,6.917746105909348,17.867447,0.1,316.05438,1629839841437
Fix,GT,37.3579907,-122.0203607,6.9161503115892415,17.559967,0.1,316.00668,1629839842437
Fix,GT,37.3581037,-122.020497,6.885150311589241,17.261198,0.1,315.81067,1629839843437
Fix,GT,37.3582146,-122.0206325,6.824269470453262,17.187988,0.1,315.54346,1629839844437
Fix,GT,37.358326,-122.0207682,6.789658303827048,17.319412,0.1,315.80585,1629839845437
Fix,GT,37.358439,-122.0209045,6.701746105670929,17.501177,0.1,316.11813,1629839846437
Fix,GT,37.3585534,-122.0210421,6.634150115668774,17.703035,0.1,315.98425,1629839847437
Fix,GT,37.3586688,-122.0211818,6.584745909392833,17.939709,0.1,315.91656,1629839848437
Fix,GT,37.3587864,-122.0213239,6.525015383005142,18.34627,0.1,315.9481,1629839849437
Fix,GT,37.3589071,-122.0214695,6.476388437271118,18.807465,0.1,315.97647,1629839850437
Fix,GT,37.35903,-122.021618,6.383880651295184,19.106297,0.1,315.97867,1629839851437
Fix,GT,37.3591548,-122.0217687,6.3116427134871484,19.323215,0.1,315.96844,1629839852437
Fix,GT,37.3592797,-122.0219193,6.228269472837448,19.15632,0.1,316.02896,1629839853437
Fix,GT,37.359404,-122.0220691,6.116761865884065,19.173828,0.1,316.00668,1629839854437
Fix,GT,37.3595283,-122.0222193,6.050658283829689,19.094501,0.1,315.9925,1629839855437
Fix,GT,37.3596515,-122.0223683,5.965761683702469,18.87032,0.1,315.92743,1629839856437
Fix,GT,37.3597731,-122.0225147,5.906015578269958,18.594847,0.1,316.17792,1629839857437
Fix,GT,37.3598933,-122.0226588,5.775,18.339844,0.1,316.16852,1629839858437
Fix,GT,37.3600117,-122.0228011,5.722388630986213,18.062443,0.1,316.03384,1629839859437
Fix,GT,37.3601279,-122.0229417,5.639896420121193,17.813068,0.1,315.84494,1629839860437
Fix,GT,37.3602421,-122.0230808,5.568507955014706,17.550688,0.1,315.73615,1629839861437
Fix,GT,37.3603547,-122.0232179,5.5131345716118805,17.285442,0.1,315.6692,1629839862437
Fix,GT,37.3604653,-122.0233531,5.433388630151748,17.017345,0.1,315.52246,1629839863437
Fix,GT,37.3605737,-122.0234867,5.376134895950556,16.749434,0.1,315.31354,1629839864437
Fix,GT,37.3606801,-122.0236189,5.3177615239024165,16.504587,0.1,315.00885,1629839865437
Fix,GT,37.3607848,-122.0237492,5.255253894090652,16.255077,0.1,315.20547,1629839866437
Fix,GT,37.3608884,-122.0238768,5.18076168191433,16.00326,0.1,315.58514,1629839867437
Fix,GT,37.3609912,-122.0240015,5.116523363113403,15.764435,0.1,316.04367,1629839868437
Fix,GT,37.361093,-122.0241231,5.039253893733025,15.332185,0.1,316.33057,1629839869437
Fix,GT,37.3611897,-122.0242388,4.984388627648354,14.188112,0.1,316.2439,1629839870437
Fix,GT,37.3612759,-122.0243422,4.922388480246067,12.295024,0.1,316.14484,1629839871437
Fix,GT,37.3613498,-122.0244308,4.865507786512375,10.512313,0.1,316.2785,1629839872437
Fix,GT,37.3614142,-122.0245069,4.80464251857996,9.12089,0.1,316.68646,1629839873437
Fix,GT,37.3614683,-122.0245704,4.757880697607995,7.2893615,0.1,316.81876,1629839874437
Fix,GT,37.3615111,-122.0246203,4.728253892779351,5.6555557,0.1,317.0152,1629839875437
Fix,GT,37.3615437,-122.0246582,4.710253752321005,4.357531,0.1,317.12552,1629839876437
Fix,GT,37.3615691,-122.0246877,4.694253892660141,3.3648777,0.1,317.20148,1629839877437
Fix,GT,37.3615893,-122.024711,4.677626806825399,2.7528815,0.1,317.2381,1629839878437
Fix,GT,37.3616051,-122.0247292,4.672,1.9500825,0.1,317.2413,1629839879437
Fix,GT,37.3616146,-122.0247402,4.669999860823154,0.85150254,0.1,317.22763,1629839880437
Fix,GT,37.3616165,-122.0247424,4.663626946032047,0.015561882,0.1,317.233,1629839881437
Fix,GT,37.3616166,-122.0247424,4.665,0.0008866355,0.1,317.23453,1629839882437
Fix,GT,37.3616166,-122.0247424,4.665,0.001,0.1,317.2313,1629839883437
Fix,GT,37.3616166,-122.0247424,4.666,0.001,0.1,317.23114,1629839884437
Fix,GT,37.3616166,-122.0247424,4.665999860942364,0.00062694575,0.1,317.23102,1629839885437
Fix,GT,37.3616166,-122.0247424,4.665999860942364,0.0014142136,0.1,317.23096,1629839886437
Fix,GT,37.3616166,-122.0247424,4.666,0.00037305447,0.1,317.23108,1629839887437
Fix,GT,37.3616166,-122.0247424,4.666000139057637,0.0006269455,0.1,317.23102,1629839888437
Fix,GT,37.3616166,-122.0247424,4.665999860942364,0.0,0.1,317.23096,1629839889437
Fix,GT,37.3616166,-122.0247424,4.666,0.0,0.1,317.23102,1629839890437
Fix,GT,37.3616166,-122.0247424,4.666,0.0,0.1,317.23102,1629839891437
Fix,GT,37.3616166,-122.0247424,4.665999860942364,0.0,0.1,317.23077,1629839892437
Fix,GT,37.3616166,-122.0247424,4.666,0.0,0.1,317.2308,1629839893437
Fix,GT,37.3616166,-122.0247424,4.665999860942364,0.00062694505,0.1,317.23062,1629839894437
Fix,GT,37.3616166,-122.0247424,4.666000139057637,0.0,0.1,317.23053,1629839895437
Fix,GT,37.3616166,-122.0247424,4.665999860942364,0.0,0.1,317.23056,1629839896437
Fix,GT,37.3616166,-122.0247424,4.666000139057637,0.0,0.1,317.2306,1629839897437
Fix,GT,37.3616166,-122.0247424,4.666,0.0,0.1,317.2306,1629839898437
Fix,GT,37.3616166,-122.0247424,4.666000139057637,0.001,0.1,317.23074,1629839899437
Fix,GT,37.3616166,-122.0247424,4.666,0.00062694476,0.1,317.23047,1629839900437
Fix,GT,37.3616166,-122.0247424,4.666000139057637,0.00074611075,0.1,317.22998,1629839901437
Fix,GT,37.3616166,-122.0247424,4.666,0.0013730554,0.1,317.22977,1629839902437
Fix,GT,37.3616166,-122.0247424,4.666,0.0014142136,0.1,317.22974,1629839903437
Fix,GT,37.3616166,-122.0247424,4.666,0.0013730554,0.1,317.23016,1629839904437
Fix,GT,37.3616166,-122.0247424,4.665999860942364,0.0,0.1,317.23016,1629839905437
Fix,GT,37.3616166,-122.0247424,4.665999860942364,0.0,0.1,317.23013,1629839906437
Fix,GT,37.3616166,-122.0247424,4.665999860942364,0.00037305546,0.1,317.23013,1629839907437
Fix,GT,37.3616166,-122.0247424,4.665999860942364,0.00088663347,0.1,317.23,1629839908437
Fix,GT,37.3616166,-122.0247424,4.666,0.001,0.1,317.23077,1629839909437
Fix,GT,37.3616166,-122.0247424,4.666,0.00037305555,0.1,317.23074,1629839910437
Fix,GT,37.3616166,-122.0247424,4.666,0.0019294707,0.1,317.2309,1629839911437
Fix,GT,37.3616166,-122.0247424,4.665999860942364,0.0019417937,0.1,317.2308,1629839912437
Fix,GT,37.3616166,-122.0247424,4.666,0.0023008469,0.1,317.23065,1629839913437
Fix,GT,37.3616166,-122.0247424,4.665999860942364,0.0014142136,0.1,317.23047,1629839914437
Fix,GT,37.3616166,-122.0247424,4.666000139057637,0.0017732666,0.1,317.23047,1629839915437
